medication_name,condition_or_context,dose_effect_band,condition_range,range_gap,range_resolution_status,official_dosage_candidate,official_indication_match,dominant_effect_gap,dominant_effect_resolution_status,mechanism_gap,mechanism_resolution_status,official_mechanism_candidate,dose_effect_gap,dose_effect_resolution_status,official_source_url,editorial_status,runtime_eligible
Imipramina,compulsao,75–150 mg/dia: faixa antidepressiva comum. (DM/ST-E/GG/Maudsley),100-200 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51d3b181-0d15-4782-a966-feb137972b18,pending_formal_review,false
Imipramina,bulimia/anorexia,75–150 mg/dia: faixa antidepressiva comum. (DM/ST-E/GG/Maudsley),100-200 B (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51d3b181-0d15-4782-a966-feb137972b18,pending_formal_review,false
Imipramina,ideacao suicida,75–150 mg/dia: faixa antidepressiva comum. (DM/ST-E/GG/Maudsley),100-200 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51d3b181-0d15-4782-a966-feb137972b18,pending_formal_review,false
Imipramina,TAG,"150–300 mg/dia: maior exposição, normalmente reservada a contextos especializados. (DM/ST-E/GG/Maudsley)",75-150 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51d3b181-0d15-4782-a966-feb137972b18,pending_formal_review,false
Imipramina,panico,"150–300 mg/dia: maior exposição, normalmente reservada a contextos especializados. (DM/ST-E/GG/Maudsley)",100-200 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51d3b181-0d15-4782-a966-feb137972b18,pending_formal_review,false
Imipramina,fobia social,"150–300 mg/dia: maior exposição, normalmente reservada a contextos especializados. (DM/ST-E/GG/Maudsley)",75-150 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51d3b181-0d15-4782-a966-feb137972b18,pending_formal_review,false
Imipramina,TOC,"150–300 mg/dia: maior exposição, normalmente reservada a contextos especializados. (DM/ST-E/GG/Maudsley)",100-200 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51d3b181-0d15-4782-a966-feb137972b18,pending_formal_review,false
Imipramina,depressao melancolica,"150–300 mg/dia: maior exposição, normalmente reservada a contextos especializados. (DM/ST-E/GG/Maudsley)",100-200 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51d3b181-0d15-4782-a966-feb137972b18,pending_formal_review,false
Imipramina,depressao ansiosa,"150–300 mg/dia: maior exposição, normalmente reservada a contextos especializados. (DM/ST-E/GG/Maudsley)",75-200 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51d3b181-0d15-4782-a966-feb137972b18,pending_formal_review,false
Imipramina,depressao com agitacao/agressividade,"150–300 mg/dia: maior exposição, normalmente reservada a contextos especializados. (DM/ST-E/GG/Maudsley)",100-200 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51d3b181-0d15-4782-a966-feb137972b18,pending_formal_review,false
Imipramina,compulsao,"150–300 mg/dia: maior exposição, normalmente reservada a contextos especializados. (DM/ST-E/GG/Maudsley)",100-200 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51d3b181-0d15-4782-a966-feb137972b18,pending_formal_review,false
Imipramina,bulimia/anorexia,"150–300 mg/dia: maior exposição, normalmente reservada a contextos especializados. (DM/ST-E/GG/Maudsley)",100-200 B (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51d3b181-0d15-4782-a966-feb137972b18,pending_formal_review,false
Imipramina,ideacao suicida,"150–300 mg/dia: maior exposição, normalmente reservada a contextos especializados. (DM/ST-E/GG/Maudsley)",100-200 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51d3b181-0d15-4782-a966-feb137972b18,pending_formal_review,false
Lamotrigina,Transtorno bipolar - episodio depressivo,"25 mg/dia: etapa inicial comum, não dose terapêutica final. (DM/ST-E/GG/Maudsley/CANMAT/ISBD)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,true,official_mechanism_candidate_extracted_pending_editorial_review,"The precise mechanism(s) by which lamotrigine exerts its anticonvulsant action are unknown. In animal models designed to detect anticonvulsant activity, lamotrigine was effective in preventing",false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55f41c7e-03a6-b84c-e063-6294a90a7d82,pending_formal_review,false
Lamotrigina,Transtorno bipolar - mania/hipomania,"25 mg/dia: etapa inicial comum, não dose terapêutica final. (DM/ST-E/GG/Maudsley/CANMAT/ISBD)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,true,official_mechanism_candidate_extracted_pending_editorial_review,"The precise mechanism(s) by which lamotrigine exerts its anticonvulsant action are unknown. In animal models designed to detect anticonvulsant activity, lamotrigine was effective in preventing",false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55f41c7e-03a6-b84c-e063-6294a90a7d82,pending_formal_review,false
Lamotrigina,Transtorno bipolar - manutencao,"25 mg/dia: etapa inicial comum, não dose terapêutica final. (DM/ST-E/GG/Maudsley/CANMAT/ISBD)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,true,official_mechanism_candidate_extracted_pending_editorial_review,"The precise mechanism(s) by which lamotrigine exerts its anticonvulsant action are unknown. In animal models designed to detect anticonvulsant activity, lamotrigine was effective in preventing",false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55f41c7e-03a6-b84c-e063-6294a90a7d82,pending_formal_review,false
Lamotrigina,Epilepsia,"25 mg/dia: etapa inicial comum, não dose terapêutica final. (DM/ST-E/GG/Maudsley/CANMAT/ISBD)",nao cadastrado,true,official_dosage_anchor_extracted_normalization_pending,"( 2.1, 5.9) Discontinuation: Taper over a period of at least 2 weeks (approximately 50% dose reduction per week). | The dose increases should begin at the same time that the oral contraceptive is introduced and continue, based on clinical response, no more rapidly than | The decrease in dose of lamotrigine should not exceed 25% of the total daily dose per week over a 2-week period, unless clinical response or",true,false,existing_value_preserved,true,official_mechanism_candidate_extracted_pending_editorial_review,"The precise mechanism(s) by which lamotrigine exerts its anticonvulsant action are unknown. In animal models designed to detect anticonvulsant activity, lamotrigine was effective in preventing",false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55f41c7e-03a6-b84c-e063-6294a90a7d82,pending_formal_review,false
Lamotrigina,Anorexia nervosa,"25 mg/dia: etapa inicial comum, não dose terapêutica final. (DM/ST-E/GG/Maudsley/CANMAT/ISBD)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,true,official_mechanism_candidate_extracted_pending_editorial_review,"The precise mechanism(s) by which lamotrigine exerts its anticonvulsant action are unknown. In animal models designed to detect anticonvulsant activity, lamotrigine was effective in preventing",false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55f41c7e-03a6-b84c-e063-6294a90a7d82,pending_formal_review,false
Lamotrigina,Transtorno bipolar - episodio depressivo,50–100 mg/dia: titulação intermediária. (DM/ST-E/GG/Maudsley/CANMAT/ISBD),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,true,official_mechanism_candidate_extracted_pending_editorial_review,"The precise mechanism(s) by which lamotrigine exerts its anticonvulsant action are unknown. In animal models designed to detect anticonvulsant activity, lamotrigine was effective in preventing",false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55f41c7e-03a6-b84c-e063-6294a90a7d82,pending_formal_review,false
Lamotrigina,Transtorno bipolar - mania/hipomania,50–100 mg/dia: titulação intermediária. (DM/ST-E/GG/Maudsley/CANMAT/ISBD),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,true,official_mechanism_candidate_extracted_pending_editorial_review,"The precise mechanism(s) by which lamotrigine exerts its anticonvulsant action are unknown. In animal models designed to detect anticonvulsant activity, lamotrigine was effective in preventing",false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55f41c7e-03a6-b84c-e063-6294a90a7d82,pending_formal_review,false
Lamotrigina,Transtorno bipolar - manutencao,50–100 mg/dia: titulação intermediária. (DM/ST-E/GG/Maudsley/CANMAT/ISBD),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,true,official_mechanism_candidate_extracted_pending_editorial_review,"The precise mechanism(s) by which lamotrigine exerts its anticonvulsant action are unknown. In animal models designed to detect anticonvulsant activity, lamotrigine was effective in preventing",false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55f41c7e-03a6-b84c-e063-6294a90a7d82,pending_formal_review,false
Lamotrigina,Epilepsia,50–100 mg/dia: titulação intermediária. (DM/ST-E/GG/Maudsley/CANMAT/ISBD),nao cadastrado,true,official_dosage_anchor_extracted_normalization_pending,"( 2.1, 5.9) Discontinuation: Taper over a period of at least 2 weeks (approximately 50% dose reduction per week). | The dose increases should begin at the same time that the oral contraceptive is introduced and continue, based on clinical response, no more rapidly than | The decrease in dose of lamotrigine should not exceed 25% of the total daily dose per week over a 2-week period, unless clinical response or",true,false,existing_value_preserved,true,official_mechanism_candidate_extracted_pending_editorial_review,"The precise mechanism(s) by which lamotrigine exerts its anticonvulsant action are unknown. In animal models designed to detect anticonvulsant activity, lamotrigine was effective in preventing",false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55f41c7e-03a6-b84c-e063-6294a90a7d82,pending_formal_review,false
Lamotrigina,Anorexia nervosa,50–100 mg/dia: titulação intermediária. (DM/ST-E/GG/Maudsley/CANMAT/ISBD),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,true,official_mechanism_candidate_extracted_pending_editorial_review,"The precise mechanism(s) by which lamotrigine exerts its anticonvulsant action are unknown. In animal models designed to detect anticonvulsant activity, lamotrigine was effective in preventing",false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55f41c7e-03a6-b84c-e063-6294a90a7d82,pending_formal_review,false
Lamotrigina,Transtorno bipolar - episodio depressivo,200 mg/dia: alvo comum sem interações relevantes. (DM/ST-E/GG/Maudsley/CANMAT/ISBD),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,true,official_mechanism_candidate_extracted_pending_editorial_review,"The precise mechanism(s) by which lamotrigine exerts its anticonvulsant action are unknown. In animal models designed to detect anticonvulsant activity, lamotrigine was effective in preventing",false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55f41c7e-03a6-b84c-e063-6294a90a7d82,pending_formal_review,false
Lamotrigina,Transtorno bipolar - mania/hipomania,200 mg/dia: alvo comum sem interações relevantes. (DM/ST-E/GG/Maudsley/CANMAT/ISBD),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,true,official_mechanism_candidate_extracted_pending_editorial_review,"The precise mechanism(s) by which lamotrigine exerts its anticonvulsant action are unknown. In animal models designed to detect anticonvulsant activity, lamotrigine was effective in preventing",false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55f41c7e-03a6-b84c-e063-6294a90a7d82,pending_formal_review,false
Lamotrigina,Transtorno bipolar - manutencao,200 mg/dia: alvo comum sem interações relevantes. (DM/ST-E/GG/Maudsley/CANMAT/ISBD),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,true,official_mechanism_candidate_extracted_pending_editorial_review,"The precise mechanism(s) by which lamotrigine exerts its anticonvulsant action are unknown. In animal models designed to detect anticonvulsant activity, lamotrigine was effective in preventing",false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55f41c7e-03a6-b84c-e063-6294a90a7d82,pending_formal_review,false
Lamotrigina,Epilepsia,200 mg/dia: alvo comum sem interações relevantes. (DM/ST-E/GG/Maudsley/CANMAT/ISBD),nao cadastrado,true,official_dosage_anchor_extracted_normalization_pending,"( 2.1, 5.9) Discontinuation: Taper over a period of at least 2 weeks (approximately 50% dose reduction per week). | The dose increases should begin at the same time that the oral contraceptive is introduced and continue, based on clinical response, no more rapidly than | The decrease in dose of lamotrigine should not exceed 25% of the total daily dose per week over a 2-week period, unless clinical response or",true,false,existing_value_preserved,true,official_mechanism_candidate_extracted_pending_editorial_review,"The precise mechanism(s) by which lamotrigine exerts its anticonvulsant action are unknown. In animal models designed to detect anticonvulsant activity, lamotrigine was effective in preventing",false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55f41c7e-03a6-b84c-e063-6294a90a7d82,pending_formal_review,false
Lamotrigina,Anorexia nervosa,200 mg/dia: alvo comum sem interações relevantes. (DM/ST-E/GG/Maudsley/CANMAT/ISBD),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,true,official_mechanism_candidate_extracted_pending_editorial_review,"The precise mechanism(s) by which lamotrigine exerts its anticonvulsant action are unknown. In animal models designed to detect anticonvulsant activity, lamotrigine was effective in preventing",false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55f41c7e-03a6-b84c-e063-6294a90a7d82,pending_formal_review,false
Levomepromazina,Esquizofrenia e transtornos psicoticos,"5–25 mg/dia: sedação intensa, antagonismo H1, α1 e muscarínico. (DM/ANVISA/ST-E/Maudsley/PENDENTE)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Levomepromazina,Agitacao ou psicose aguda,"5–25 mg/dia: sedação intensa, antagonismo H1, α1 e muscarínico. (DM/ANVISA/ST-E/Maudsley/PENDENTE)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Levomepromazina,Anorexia nervosa,"5–25 mg/dia: sedação intensa, antagonismo H1, α1 e muscarínico. (DM/ANVISA/ST-E/Maudsley/PENDENTE)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Levomepromazina,Esquizofrenia e transtornos psicoticos,25–100 mg/dia: maior efeito sedativo/ansiolítico e alguma ação antipsicótica. (DM/ANVISA/ST-E/Maudsley/PENDENTE),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Levomepromazina,Agitacao ou psicose aguda,25–100 mg/dia: maior efeito sedativo/ansiolítico e alguma ação antipsicótica. (DM/ANVISA/ST-E/Maudsley/PENDENTE),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Levomepromazina,Anorexia nervosa,25–100 mg/dia: maior efeito sedativo/ansiolítico e alguma ação antipsicótica. (DM/ANVISA/ST-E/Maudsley/PENDENTE),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Levomepromazina,Esquizofrenia e transtornos psicoticos,"100–300 mg/dia ou mais: maior efeito antipsicótico, com grande carga hipotensora e anticolinérgica. (DM/ANVISA/ST-E/Maudsley/PENDENTE)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Levomepromazina,Agitacao ou psicose aguda,"100–300 mg/dia ou mais: maior efeito antipsicótico, com grande carga hipotensora e anticolinérgica. (DM/ANVISA/ST-E/Maudsley/PENDENTE)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Levomepromazina,Anorexia nervosa,"100–300 mg/dia ou mais: maior efeito antipsicótico, com grande carga hipotensora e anticolinérgica. (DM/ANVISA/ST-E/Maudsley/PENDENTE)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Litio,Depressao resistente,"Manutenção: litemia frequentemente em torno de 0,6–1,0 mEq/L. (DM/ST-E/GG/Maudsley/CANMAT/ISBD)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=049902a9-3af1-4863-994e-15f36e7a9793,pending_formal_review,false
Litio,Transtorno bipolar - episodio depressivo,"Manutenção: litemia frequentemente em torno de 0,6–1,0 mEq/L. (DM/ST-E/GG/Maudsley/CANMAT/ISBD)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=049902a9-3af1-4863-994e-15f36e7a9793,pending_formal_review,false
Litio,Transtorno bipolar - mania/hipomania,"Manutenção: litemia frequentemente em torno de 0,6–1,0 mEq/L. (DM/ST-E/GG/Maudsley/CANMAT/ISBD)",nao cadastrado,true,official_dosage_anchor_extracted_normalization_pending,"2 DOSAGE AND ADMINISTRATION Recommended starting dosage for adults and pediatric patients over 30 kg (2.2): Capsules: 300 mg, three times daily Recommended starting dosage | Mild to Moderate Renal Impairment (CLer 30 to 89 mL/min): Start with dosages less than those for patients with normal renal function, titrate slowly with | Severe Renal Impairment (CLer < 30 mL/min): Avoid use of lithium (2.5).",true,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=049902a9-3af1-4863-994e-15f36e7a9793,pending_formal_review,false
Litio,Transtorno bipolar - manutencao,"Manutenção: litemia frequentemente em torno de 0,6–1,0 mEq/L. (DM/ST-E/GG/Maudsley/CANMAT/ISBD)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=049902a9-3af1-4863-994e-15f36e7a9793,pending_formal_review,false
Litio,Anorexia nervosa,"Manutenção: litemia frequentemente em torno de 0,6–1,0 mEq/L. (DM/ST-E/GG/Maudsley/CANMAT/ISBD)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=049902a9-3af1-4863-994e-15f36e7a9793,pending_formal_review,false
Litio,Depressao resistente,"Mania aguda: frequentemente 0,8–1,2 mEq/L. (DM/ST-E/GG/Maudsley/CANMAT/ISBD)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=049902a9-3af1-4863-994e-15f36e7a9793,pending_formal_review,false
Litio,Transtorno bipolar - episodio depressivo,"Mania aguda: frequentemente 0,8–1,2 mEq/L. (DM/ST-E/GG/Maudsley/CANMAT/ISBD)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=049902a9-3af1-4863-994e-15f36e7a9793,pending_formal_review,false
Litio,Transtorno bipolar - mania/hipomania,"Mania aguda: frequentemente 0,8–1,2 mEq/L. (DM/ST-E/GG/Maudsley/CANMAT/ISBD)",nao cadastrado,true,official_dosage_anchor_extracted_normalization_pending,"2 DOSAGE AND ADMINISTRATION Recommended starting dosage for adults and pediatric patients over 30 kg (2.2): Capsules: 300 mg, three times daily Recommended starting dosage | Mild to Moderate Renal Impairment (CLer 30 to 89 mL/min): Start with dosages less than those for patients with normal renal function, titrate slowly with | Severe Renal Impairment (CLer < 30 mL/min): Avoid use of lithium (2.5).",true,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=049902a9-3af1-4863-994e-15f36e7a9793,pending_formal_review,false
Litio,Transtorno bipolar - manutencao,"Mania aguda: frequentemente 0,8–1,2 mEq/L. (DM/ST-E/GG/Maudsley/CANMAT/ISBD)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=049902a9-3af1-4863-994e-15f36e7a9793,pending_formal_review,false
Litio,Anorexia nervosa,"Mania aguda: frequentemente 0,8–1,2 mEq/L. (DM/ST-E/GG/Maudsley/CANMAT/ISBD)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=049902a9-3af1-4863-994e-15f36e7a9793,pending_formal_review,false
Lurasidona,Transtorno bipolar - episodio depressivo,"20–120 mg/dia: depressão bipolar, conforme bula e população. (DM/ST-PG/ST-E/GG/Maudsley)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b3e9cc86-0c5c-444f-ab57-f4d1a6865035,pending_formal_review,false
Lurasidona,Transtorno bipolar - mania/hipomania,"20–120 mg/dia: depressão bipolar, conforme bula e população. (DM/ST-PG/ST-E/GG/Maudsley)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b3e9cc86-0c5c-444f-ab57-f4d1a6865035,pending_formal_review,false
Lurasidona,Esquizofrenia e transtornos psicoticos,"20–120 mg/dia: depressão bipolar, conforme bula e população. (DM/ST-PG/ST-E/GG/Maudsley)",nao cadastrado,true,official_dosage_anchor_extracted_normalization_pending,"Indication Starting Dose Recommended Dose Schizophrenia – adults (2.1) 40 mg per day 40 mg to 160 mg per day Schizophrenia – adolescents (13 to | Moderate and Severe Hepatic Impairment: Recommended starting dose is 20 mg per day. | The maximum recommended dose is 80 mg per day in moderate hepatic impairment and 40 mg per day in severe hepatic impairment (2.5, 8.7).",true,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b3e9cc86-0c5c-444f-ab57-f4d1a6865035,pending_formal_review,false
Lurasidona,Anorexia nervosa,"20–120 mg/dia: depressão bipolar, conforme bula e população. (DM/ST-PG/ST-E/GG/Maudsley)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b3e9cc86-0c5c-444f-ab57-f4d1a6865035,pending_formal_review,false
Lurasidona,Transtorno bipolar - episodio depressivo,40–160 mg/dia: esquizofrenia em adultos. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b3e9cc86-0c5c-444f-ab57-f4d1a6865035,pending_formal_review,false
Lurasidona,Transtorno bipolar - mania/hipomania,40–160 mg/dia: esquizofrenia em adultos. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b3e9cc86-0c5c-444f-ab57-f4d1a6865035,pending_formal_review,false
Lurasidona,Esquizofrenia e transtornos psicoticos,40–160 mg/dia: esquizofrenia em adultos. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,official_dosage_anchor_extracted_normalization_pending,"Indication Starting Dose Recommended Dose Schizophrenia – adults (2.1) 40 mg per day 40 mg to 160 mg per day Schizophrenia – adolescents (13 to | Moderate and Severe Hepatic Impairment: Recommended starting dose is 20 mg per day. | The maximum recommended dose is 80 mg per day in moderate hepatic impairment and 40 mg per day in severe hepatic impairment (2.5, 8.7).",true,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b3e9cc86-0c5c-444f-ab57-f4d1a6865035,pending_formal_review,false
Lurasidona,Anorexia nervosa,40–160 mg/dia: esquizofrenia em adultos. (DM/ST-PG/ST-E/GG/Maudsley),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b3e9cc86-0c5c-444f-ab57-f4d1a6865035,pending_formal_review,false
Maprotilina,TAG,25–75 mg/dia: titulação e sedação. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
Maprotilina,panico,25–75 mg/dia: titulação e sedação. (DM/ST-E/GG/Maudsley/PENDENTE),75-150 (TM/T1),false,existing_local_range_preserved,,false,true,expert_pharmacology_synthesis_required,true,alternate_pharmacology_source_required,,true,official_dosage_and_pharmacology_normalization_required,,pending_formal_review,false
